"접수연도","자치구코드","자치구명","법정동코드","법정동명","지번구분","지번구분명","본번","부번","건물명","계약일","물건금액(만원)","건물면적(㎡)","토지면적(㎡)","층","권리구분","취소일","건축년도","건물용도","신고구분","신고한 개업공인중개사 시군구명"
"2024","11470","양천구","10200","목동","1","대지","0758","0002","목동2차아이파크","20240702","117000","84.85","0.000000","10","","","2004","아파트","중개거래","서울 양천구"
"2024","11530","구로구","10100","신도림동","1","대지","0695","0000","신도림 아르디에","20240702","21000","18.88","0.000000","7","","20241031","2018","아파트","중개거래","서울 구로구"
"2024","11710","송파구","10700","가락동","1","대지","0913","0000","헬리오시티","20240702","322500","130.06","0.000000","28","","","2018","아파트","중개거래","서울 송파구"
"2024","11440","마포구","12400","연남동","","","","","","20240702","1130000","1275.78","390.000000","","","20240923","2018","단독다가구","중개거래","서울 강남구"
"2024","11260","중랑구","10100","면목동","","","","","","20240702","260000","322.38","166.000000","","","","2021","단독다가구","중개거래","서울 중랑구"
"2024","11680","강남구","10500","삼성동","1","대지","0112","0018","(112-18)","20240702","42000","27.66","18.000000","2","","","2017","연립다세대","중개거래","서울 서초구"
"2024","11500","강서구","10300","화곡동","1","대지","0159","0006","삼경그린빌라(159-6)","20240702","22600","56.03","26.000000","4","","","2002","연립다세대","중개거래","서울 강서구"
"2024","11530","구로구","10200","구로동","1","대지","0800","0029","(800-29)","20240702","16000","29.58","0.000000","5","","","1996","아파트","중개거래","서울 구로구"
"2024","11440","마포구","12200","합정동","1","대지","0443","0007","신우아트빌(443-7)","20240702","55000","60.6","26.000000","3","","","2002","연립다세대","중개거래","서울 마포구"
"2024","11500","강서구","10600","내발산동","1","대지","0659","0001","강서월드메르디앙","20240702","87000","84.894","0.000000","1","","","2006","아파트","중개거래","서울 강서구"
"2024","11200","성동구","10800","응봉동","1","대지","0265","0159","우림빌라","20240702","40500","59.34","33.000000","2","","","1995","연립다세대","중개거래","서울 성동구"
"2024","11215","광진구","10500","자양동","1","대지","0850","0002","(850-2)","20240702","25300","23.17","16.000000","3","","","2007","연립다세대","중개거래","서울 광진구"
"2024","11215","광진구","10100","중곡동","1","대지","0172","0020","로얄그린빌(172-20)","20240702","40600","29.45","22.000000","5","","","2022","연립다세대","직거래",""
"2024","11560","영등포구","11000","여의도동","1","대지","0012","0003","(주)신한 여의도 드림리버 오피스텔","20240702","36000","29.59","43.980000","12","","","2019","오피스텔","중개거래","서울 마포구, 서울 영등포구"
"2024","11140","중구","16200","신당동","1","대지","0849","0000","삼성홈타운","20240702","100000","83.94","0.000000","10","","","2004","아파트","중개거래","서울 중구"
"2024","11560","영등포구","11000","여의도동","1","대지","0017","0016","D.S라르","20240702","37000","29.939","48.331500","13","","","2021","오피스텔","중개거래","서울 용산구"
"2024","11500","강서구","10400","가양동","1","대지","1459","0000","동신대아","20240702","147000","134.88","0.000000","6","","","1993","아파트","중개거래","서울 강서구"
"2024","11680","강남구","10300","개포동","1","대지","1282","0000","개포래미안포레스트","20240702","217000","59.96","0.000000","15","","","2020","아파트","중개거래","서울 강남구"
"2024","11440","마포구","12500","성산동","1","대지","0446","0000","성산시영(유원)","20240702","103000","59.43","0.000000","14","","","1986","아파트","중개거래","서울 마포구"
"2024","11260","중랑구","10300","중화동","1","대지","0322","0030","가람빌리지","20240702","22100","29.54","20.000000","3","","","2015","연립다세대","중개거래","서울 중랑구"
"2024","11440","마포구","12400","연남동","","","","","","20240702","1130000","1275.78","390.000000","","","","2018","단독다가구","중개거래","서울 강남구"
"2024","11680","강남구","10300","개포동","1","대지","0187","0000","개포주공5단지","20240702","272000","83.17","0.000000","13","","","1983","아파트","중개거래","서울 강남구"
"2024","11650","서초구","10600","잠원동","1","대지","0157","0000","동아","20240702","190000","84.91","0.000000","9","","","2002","아파트","직거래",""
"2024","11680","강남구","10300","개포동","1","대지","0185","0000","개포주공7단지","20240702","267000","83.7","0.000000","13","","","1983","아파트","중개거래","서울 강남구"
"2024","11230","동대문구","11000","이문동","1","대지","0311","0000","래미안이문2차","20240702","88900","84.61","0.000000","5","","","2004","아파트","중개거래","서울 동대문구"
"2024","11500","강서구","10400","가양동","1","대지","1461","0000","가양2단지(성지)","20240702","47000","34.44","0.000000","2","","","1992","아파트","중개거래","서울 강서구"
"2024","11380","은평구","10700","응암동","1","대지","0767","0000","백련산에스케이뷰아이파크","20240702","85500","59.933","0.000000","5","","","2020","아파트","중개거래","서울 은평구"
"2024","11215","광진구","10100","중곡동","1","대지","0172","0020","로얄그린빌(172-20)","20240702","40600","29.45","22.000000","5","","20240819","2022","연립다세대","직거래",""
"2024","11470","양천구","10200","목동","1","대지","0966","0000","목동에버하임","20240702","42200","41.06","0.000000","11","","","2019","아파트","중개거래","서울 강서구, 서울 양천구"
"2024","11500","강서구","10400","가양동","1","대지","1461","0000","가양2단지(성지)","20240702","49500","34.44","0.000000","7","","","1992","아파트","중개거래","서울 강서구"
"2024","11560","영등포구","10800","영등포동7가","1","대지","0203","0000","아크로타워스퀘어","20240702","129500","59.91","0.000000","12","","","2017","아파트","중개거래","서울 영등포구"
"2024","11305","강북구","10300","수유동","","","","","","20240702","118000","282.7","116.000000","","","20240719","2018","단독다가구","중개거래","서울 강북구"
"2024","11350","노원구","10600","중계동","1","대지","0585","0000","중계3우성","20240702","87000","84.87","0.000000","6","","","1999","아파트","중개거래","서울 노원구"
"2024","11470","양천구","10100","신정동","1","대지","1326","0000","래미안목동아델리체(101동~118동)","20240702","140000","84.9","0.000000","11","","20240710","2021","아파트","중개거래","서울 양천구"
"2024","11500","강서구","10300","화곡동","1","대지","1017","0009","대산그린빌","20240702","27000","62.96","29.000000","5","","","2002","연립다세대","중개거래","서울 강서구"
"2024","11710","송파구","10800","문정동","1","대지","0150","0000","올림픽훼밀리타운","20240702","177500","84.751","0.000000","1","","20240723","1988","아파트","중개거래","서울 송파구"
"2024","11230","동대문구","10500","답십리동","1","대지","1006","0000","누리마루","20240702","44200","41.59","30.000000","3","","","2017","연립다세대","중개거래","서울 동대문구"
"2024","11680","강남구","10300","개포동","1","대지","1282","0000","개포래미안포레스트","20240702","208000","59.92","0.000000","13","","","2020","아파트","중개거래","서울 강남구"
"2024","11530","구로구","10200","구로동","1","대지","0685","0070","현대연예인","20240702","53500","54.86","0.000000","5","","","1989","아파트","직거래",""
"2024","11410","서대문구","12000","남가좌동","1","대지","0385","0000","DMC파크뷰자이1단지","20240702","125500","84.98","0.000000","3","","","2015","아파트","중개거래","서울 서대문구"
"2024","11410","서대문구","11000","북아현동","1","대지","1013","0000","이편한세상신촌(1단지)","20240702","132500","59.85","0.000000","5","","","2018","아파트","중개거래","서울 서대문구"
"2024","11410","서대문구","12000","남가좌동","1","대지","0385","0000","DMC파크뷰자이3단지","20240702","90000","59.981","0.000000","1","","","2015","아파트","중개거래","서울 서대문구"
"2024","11500","강서구","10500","마곡동","1","대지","0784","0008","벨리오","20240702","13400","20.58","31.290000","3","","","2015","오피스텔","중개거래","서울 강서구"
"2024","11290","성북구","13600","하월곡동","1","대지","0226","0000","월곡래미안루나밸리","20240702","82000","59.98","0.000000","15","","20240705","2007","아파트","중개거래","서울 성북구"
"2024","11290","성북구","13700","상월곡동","1","대지","0101","0000","동아에코빌","20240702","56000","59.95","0.000000","4","","","2003","아파트","중개거래","서울 성북구"
"2024","11560","영등포구","13300","대림동","1","대지","1101","0007","G밸리소홈","20240702","14500","16.1","0.000000","12","","","2018","아파트","중개거래","서울 영등포구"
"2024","11470","양천구","10100","신정동","1","대지","0923","0020","동광팰리스","20240702","24500","27.1","17.000000","5","","","2016","연립다세대","중개거래","서울 양천구"
"2024","11410","서대문구","11900","북가좌동","1","대지","0317","0025","(317-25)","20240702","13500","37.17","18.000000","-1","","","1997","연립다세대","중개거래","서울 서대문구"
"2024","11320","도봉구","10700","창동","1","대지","0825","0000","북한산아이파크5차","20240702","91500","101.917","0.000000","12","","","2004","아파트","중개거래","서울 도봉구"
"2024","11740","강동구","11000","강일동","1","대지","0717","0000","고덕리엔파크2단지","20240702","84500","59.83","0.000000","6","","","2011","아파트","중개거래","서울 강동구"
